`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D009058,Respiration (1966-1967),3572
D009063,Tooth/physiology (1966-1997),3573
D009070,Antibiotics (1966-1980),3574
D009072,Carotid Artery Diseases (1966-1977),3575
D009075,Hypothalamo-Hypophyseal System (1966-1974),3576
D009079,Biological Transport (1975-1987),3577
D009081,"Lipid Metabolism, Inborn Errors (1966-1976)",3578
D009084,"Carbohydrate Metabolism, Inborn Errors (1966-1976)",3579
D009087,"Carbohydrate Metabolism, Inborn Errors (1966-1974)",3580
D009090,Phycomyces (1966-1974),3581
D009096,Hospital Administration (1966-1979),3582
D009097,specific enzymes or enzyme groups (1966-1973),3583
D009098,Diagnosis (1966-1967),3584
D009099,"Pregnancy, Multiple (1966-1997)",3585
D009100,specific enzyme (1966-1974),3586
D009104,Wounds and Injuries (1966-1987),3587
D009108,Mumps Virus (1966-1968),3588
D009112,Amino Sugars (1966-1970),3589
D009114,Barbiturates (1969-1974),3590
D009115,Mice (1966-1981),3591
D009116,Alkaloids (1968-1976),3592
D009117,Diptera (1966-1987),3593
D009118,Mycotoxins (1967-1978),3594
D009122,Muscle Spasticity (1977-1978),3595
D009123,Muscular Diseases (1966-1976),3596
D009125,Muscles (1966-1969),3597
D009126,Muscle Contraction (1966-1976),3598
D009127,Muscular Diseases (1966-1971),3599
D009128,Spasm (1966-1976),3600
D009129,Muscle Contraction (1966-1969),3601
D009131,"Muscle, Smooth (1966-1979)",3602
D009134,Muscular Atrophy (1966-1987),3603
D009137,Muscular Dystrophy (1966-1969),3604
D009139,Musculoskeletal System/abnormalities (1966-1997),3605
D009140,Bone Diseases (1967-1991),3606
D009142,Musculoskeletal System/physiology (1966-1997),3607
D009145,Food Poisoning (1966-1967),3608
D009152,Mutagens (1966-1980),3609
D009156,Pyrazoles (1966-1979),3610
D009158,"Antibiotics, Antifungal (1971-1974)",3611
D009159,Bacteria (1966-1974),3612
D009165,Mycobacterium Infections (1966-1976),3613
D009167,Mycobacterium (1966-1972),3614
D009170,Mycobacterium (1966-1976),3615
D009171,Fatty Acids (1966-1972),3616
D009172,Fungi (1966-1971),3617
D009173,"Antibiotics, Antineoplastic (1967-1971)",3618
D009175,Mycoplasma (1966-1967),3619
D009176,Mycoplasma (1966-1971),3620
D009177,Mycoplasma (1966-1979),3621
D009178,Bacteria (1966-1974),3622
D009179,Bacteria (1966-1974),3623
D009180,Bacterial Infections (1970-1976),3624
D009183,Carcinogens (1966),3625
D009185,Myelin Sheath (1966-1976),3626
D009188,Demyelinating Diseases (1966-1970),3627
D009190,"Anemia, Aplastic (1966-1985)",3628
D009194,Multiple Myeloma (1966-1971),3629
D009195,Peroxidases (1970-1974),3630
D009200,Heart (1966-1974),3631
D009201,Peptides (1973-1974),3632
D009204,Coronary Disease/surgery (1966-1971),3633
D009215,Uterus (1966-1974),3634
D009218,Adenosine Triphosphatase (1966-1968),3635
D009219,"Phosphotransferases, ATP (1966-1972)",3636
D009226,Fatty Acids (1966-1974),3637
D009227,Fatty Acids (1966-1974),3638
D009237,Glucosamine (1973-1974),3639
D009238,Alanine (1966-1978),3640
D009239,Formic Acids (1974),3641
D009240,Chemotactic Factors (1980-1983),3642
D009241,Atropine (1973-1974),3643
D009242,Nitrosamines (1966-1978),3644
D009244,NAD (1973-1974),3645
D009245,Cytochrome Reductases (1973-1979),3646
D009246,"NADH, NADPH Oxidoreductases (1974)",3647
D009247,Oxidoreductases (1966-1972),3648
D009248,Adrenergic Beta Receptor Blockaders (1969-1986),3649
D009250,"NADH, NADPH Oxidoreductases (1973-1978)",3650
D009251,Cytochrome C (1973-1974),3651
D009253,Amoeba (1966-1987),3652
D009255,Anticholesteremic Agents (1966-1972),3653
D009257,Diethylamines (1974),3654
D009260,Nails (1966-1978),3655
D009265,Arbovirus Infections (1966-1969),3656
D009266,Morphinans (1966-1971),3657
D009267,Insecticides (1966-1971),3658
D009270,Morphinans (1969-1971),3659
D009271,Cyclopropanes (1973-1975),3660
D009273,specific age group (1966-1997),3661
D009274,Occupations (1966-1997),3662
D009276,"Africa, Southern (1966-1977)",3663
D009283,Esterases (1971-1974),3664
D009284,Naphthalenes (1966-1971),3665
D009286,Naphthalenes (1971-1974),3666
D009288,Methyl Ethers (1973-1974),3667
D009293,Narcotics (1966-1979),3668
D009295,Nose (1966-1974),3669
D009296,Nose (1966-1974),3670
D009299,Allergens (1966-1979),3671
D009310,National Health Programs (1975-1977),3672
D009320,Muscle Proteins (1966-1985),3673
D009327,Nitro Compounds (1974-1975),3674
D009328,Aminoglycosides (1974),3675
D009330,Aerosols (1966-1986),3676
D009332,Hookworm Infections (1966-1978),3677
D009334,Muscles (1966-1978),3678
D009337,Urodela (1966-1980),3679
D009338,Urodela (1966-1980),3680
D009339,appropriate heading/instrumentation (1966-1970),3681
D009340,Azocines (1972-1974),3682
D009346,Bacteria (1966-1974),3683
D009347,Adenoma (1966-1977),3684
D009351,Nematoda (1966-1985),3685
D009353,"Antibiotics, Antineoplastic (1971-1974)",3686
D009357,"Infant, Newborn (1966-1987)",3687
D009359,Pediatrics (1966-1976),3688
D009384,"Hormones, Ectopic (1968-1972)",3689
D009385,specific neoplastic process (1966-1997),3690
D009387,Butadienes (1971-1974),3691
D009398,Kidney Diseases (1966-1979),3692
D009399,Kidney (1966-1972),3693
D009403,Urinary Catheterization (1966-1985),3694
D009408,Peripheral Nerve Diseases (1966-1969),3695
D009412,"Nerve Fibers, Myelinated (1969-1976)",3696
D009413,Neurons (1966-1971),3697
D009418,Nerve Tissue Proteins (1966-1972),3698
D009421,Nervous System/abnormalities (1966-1997),3699
D009423,Brain Neoplasms (1966-1979),3700
D009424,Nervous System/physiology (1966-1997),3701
D009425,"Behavior, Animal (1966)",3702
D009428,Gentamicins (1966-1974),3703
D009429,Guanidines (1966-1976),3704
D009432,Nervous System/EM (1966-1978),3705
D009433,Neural Transmission (1966-1971),3706
D009435,Neural Conduction (1966-1967),3707
D009436,Anencephaly (1966-1978),3708
D009444,Myelin Sheath (1966-1981),3709
D009445,specific nervous system heading/anatomy & histology (1966-1975),3710
D009451,Nerve Endings (1966-1967),3711
D009459,Basal Ganglia Diseases (1979-1984),3712
D009464,Acoustic Nerve (1966-1977),3713
D009466,Autonomic Agents (1966-1974),3714
D009467,Muscles (1966-1969),3715
D009468,Muscular Diseases (1966-1970),3716
D009472,Ceroid (1975-1982),3717
D009473,Neurons (1966-1981),3718
D009475,Neurons (1966-1968),3719
D009476,Neurons (1966-1968),3720
D009477,Peripheral Nerve Diseases (1966-1978),3721
D009478,Nerve Tissue Proteins (1966-1986),3722
D009479,Nerve Tissue Proteins (1966-1986),3723
D009481,Nerve Tissue Proteins (1966-1972),3724
D009485,Radiography (1966-1972),3725
D009490,Neurosecretion (1966-1969),3726
D009492,Neurospora (1966-1971),3727
D009496,Kinins (1966-1977),3728
D009498,Toxins (1966-1977),3729
D009499,Dimethylamines (1973-1974),3730
D009507,Nevus (1966-1986),3731
D009517,Australia (1966-1987),3732
D009525,Nicotinic Acids (1966-1982),3733
D009528,Carbanilides (1974),3734
D009529,Nifedipine/analogs & derivatives (1975-1986),3735
D009530,Ergolines (1972-1974),3736
D009531,Nicotinic Acids (1971-1976),3737
D009533,Biphenyl Compounds (1972-1974),3738
D009535,Amidohydrolases (1972-1974),3739
D009537,Nicotinamide (1966-1972),3740
D009540,"Alcohol, Methyl (1969-1974)",3741
D009543,Dicarboxylic Acids (1972-1974),3742
D009544,Aniline Compounds (1972-1974),3743
D009545,Nitrofurans (1968-1975),3744
D009547,Cyclic S-Oxides (1973-1974),3745
D009550,Antibiotics (1969-1974),3746
D009553,Nicotinic Acids (1966-1986),3747
D009554,Morpholines (1971-1974),3748
D009559,Ancylostomatoidea (1966-1974),3749
D009560,Amebicides (1966-1971),3750
D009561,Antibiotics (1966-1972),3751
D009564,Acridines (1971-1974),3752
D009565,Oxidoreductases (1966-1972),3753
D009567,Benzazepines (1968-1971),3754
D009568,Nifedipine/analogs & derivatives (1982-1986),3755
D009570,Cyanides (1966-1967),3756
D009572,Oxidoreductases (1966-1972),3757
D009574,specific compound containing nitro group (1971-1974),3758
D009575,Anisoles (1974),3759
D009579,Benzoates (1968-1974),3760
D009580,Nitro Compounds (1973-1974),3761
D009587,Nitrogen (1966-1970),3762
D009589,Nitrogen (1966-1970),3763
D009590,Nitrogen Isotopes (1971-1974),3764
D009592,Iodine (1972-1975),3765
D009594,Anisoles (1972-1974),3766
D009597,Alkaline Phosphatase (1972-1974),3767
D009598,Galactose (1970-1974),3768
D009599,Ferricyanides (1966-1974),3769
D009600,Quinolines (1966-1974),3770
D009601,Oxidoreductases (1966-1986),3771
D009604,Carcinogens (1966-1970),3772
D009605,Nitroso Compounds (1972-1974),3773
D009607,Nitroso Compounds (1966-1970),3774
D009610,Amidines (1971-1974),3775
D009611,Nitriles (1972-1974),3776
D009612,Adenosine Triphosphate (1966-1978),3777
D009616,Nocardia (1966-1971),3778
D009618,Actinomycetaceae (1975),3779
D009619,"Neurons, Afferent (1969-1977)",3780
D009621,Antibiotics (1966),3781
D009623,Noise (1966-1978),3782
D009624,Aircraft (1966-1978),3783
D009627,Isoquinolines (1969-1977),3784
D009628,Phenothiazines (1966-1978),3785
D009630,Cell Division (1966-1967),3786
D009632,Blood Proteins (1966-1976),3787
D009633,Communication (1966-1969),3788
D009634,Turner's Syndrome (1966-1978),3789
D009635,Androstanes (1968-1974),3790
D009636,Bridged Compounds (1966-1970),3791
D009637,Catechols (1966-1986),3792
D009642,"Hydrocarbons, Fluorinated (1974)",3793
D009643,Anti-Infective Agents (1966-1985),3794
D009644,"Contraceptives, Oral (1966-1971)",3795
D009645,Hydroxysteroids (1973-1974),3796
D009646,Aminocaproic Acids (1966-1971),3797
D009649,Norpregnanes (1974),3798
D009651,Norpregnanes (1974),3799
D009652,Norpregnanes (1974),3800
D009653,Norpregnanes (1974),3801
D009663,Gastroenteritis (1966-1981),3802
D009670,Protozoa (1966-1981),3803
D009672,Chick Embryo (1966-1978),3804
D009673,Salamandridae (1975-1980),3805
D009677,"Alcohol, Methyl (1974) /analogs & derivatives (1975)",3806
D009680,Nuclear Energy (1966-1970),3807
D009681,Nuclear Energy (1966-1970),3808
D009683,Nuclear Energy (1966),3809
D009684,Hospital Departments (1968-1981),3810
D009685,Cell Membrane (1966-1976),3811
D009687,Nucleoproteins (1966-1987),3812
D009690,Nucleic Acids (1966-1971),3813
D009692,Base Sequence (1971-1979),3814
D009693,DNA (1966-1970),3815
D009694,Nucleic Acids (1968-1974),3816
D009695,DNA (1966-1970),3817
D009697,Cell Nucleolus (1966-1979),3818
D009700,Aminohydrolases (1966-1974),3819
D009701,Nucleotides (1966-1976),3820
D009702,specific carbohydrate (1966-1972),3821
D009703,Nucleotides (1966-1976),3822
D009704,Guanosine (1972-1974)/analogs & derivatives (1975-1979),3823
D009707,Cell Nucleus (1966-1979),3824
D009709,Aminohydrolases (1966-1974),3825
D009710,"Chromatography, Paper (1966-1986)",3826
D009714,Cerebral Ventricles (1966-1977),3827
D009718,Administrative Personnel (1968-1981),3828
D009720,Nurse Practitioners (1973-1977),3829
D009725,Cross Infection (1966-1971),3830
D009727,Nursing (1966),3831
D009731,"Nursing Service, Hospital (1966-1967)",3832
D009733,Nursing Assessment (1980-1986),3833
D009734,"Faculty, Nursing (1966-1987)",3834
D009736,Nursing Care (1966-1979),3835
D009737,Medical Records (1966),3836
D009741,"Nursing Service, Hospital (1966-1967)",3837
D009742,"Models, Theoretical (1968-1985)",3838
D009744,Nursing (1966),3839
D009751,specific nutrient,3840
D009753,Nutrition (1966-1978),3841
D009756,Amino Alcohols (1966-1971),3842
D009758,specific arachnid (1973-1991),3843
D009760,Eye Movements (1966-1982),3844
D009762,Azo Compounds (1968-1975),3845
D009763,Benzyl Compounds (1972-1974),3846
D009764,Aldehydes (1966-1976),3847
D009767,Obesity (1966-1986),3848
D009768,Cholinesterase Reactivators (1971),3849
D009769,Parent-Child Relations (1966-1968),3850
D009773,Nursing (1966),3851
D009775,Gynecology (1966-Jul 1977),3852
D009786,Occupational Medicine (1966-1967),3853
D009789,Hospital Departments (1968-Jul 1977),3854
D009791,Marine Biology (1966-1967),3855
D009793,Coumarins (1966-1970),3856
D009795,Alkanes (1966-1977),3857
D009798,Glaucoma (1966-1982),3858
D009799,Eye/physiology (1966-1997),3859
D009800,"Abnormalities, Multiple (1968-1976)",3860
D009809,Axis (1966-1984),3861
D009810,Odontogenic Tumors (1966-1974),3862
D009811,Cephalometry (1966-1972),3863
D009814,Hookworm Infections (1966),3864
D009815,Ancylostomatoidea (1966),3865
D009828,Carboxylic Acids (1974),3866
D009830,Limbic System (1966-1971),3867
D009831,Nasal Mucosa (1966-1971),3868
D009833,Central Nervous System (1966-1971),3869
D009834,Glycoside Hydrolases (1966-1977),3870
D009835,Annelida (1966-1974),3871
D009838,Oligonucleotides (1974-1975),3872
D009842,Peptides (1966-1972),3873
D009843,Oligonucleotides (1974-1975),3874
D009845,Spermatozoa (1966-1974),3875
D009849,Atrophy (1966-1986),3876
D009851,Stomach (1966-1967),3877
D009853,Benzimidazoles (1966-1986),3878
D009856,"Antigens, Viral, Tumor (1984-1985)",3879
D009857,Genes (1966-1977),3880
D009859,Neoplasms/nursing (1975-1984),3881
D009862,Computers (1966-1970),3882
D009865,Ovum (1966-1974),3883
D009866,Ovum (1966-1974),3884
D009872,Operating Rooms/manpower (1968-1970),3885
D009875,"Genes, Regulator (1968-1985)",3886
D009876,"Genetics, Biochemical (1968)",3887
D009889,Trematode Infections (1966-1967),3888
D009890,Trematoda (1966-1981),3889
D009893,Marsupialia (1966-1967),3890
D009894,Acquired Immunodeficiency Syndrome (1983-1986),3891
D009901,Optic Nerve (1966-1975),3892
D009904,"Chemistry, Physical (1966-1970)",3893
D009905,Spectrum Analysis (1966-1967),3894
D009910,Oral Health (1966-1972),3895
D009914,Mouth Diseases (1966-1967),3896
D009916,Eye Diseases (1966-1980),3897
D009917,Fractures (1966-1982),3898
D009919,Castration (1966-1985),3899
D009924,Tissue Culture (1966-1968),3900
D009927,Tissue Donors (1966-1986),3901
D009935,specific organization (1966-1967),3902
D009938,specific organization (1966-1967),3903
D009941,Mercury (1968-1976),3904
D009943,Phosphates (1966-1970),3905
D009944,Organometallic Compounds (1968-1977),3906
D009946,Phosphates (1966-1970),3907
D009947,Organometallic Compounds (1974),3908
D009950,"Alcohol, Propyl (1966-1974)",3909
D009951,Ornithine (1966-1978),3910
D009953,Aminotransferases (1969-1974),3911
D009955,Carboxy-Lyases (1972-1974),3912
D009957,Fistula (1966),3913
D009959,Oropharynx (1979-1984),3914
D009960,Pharynx (1966-1978),3915
D009962,Pentosyltransferases (1972-1976),3916
D009964,Carboxy-Lyases (1966-1976),3917
D009965,Drug Industry (1966-1984),3918
D009968,Orthodontic Appliances (1966-1970),3919
D009969,Orthodontic Appliances (1966-1981),3920
D009972,"Orthodontics, Preventive (1966-1974)",3921
D009974,Ascorbic Acid (1974-1976),3922
D009980,Orthomyxoviridae (1968-1976),3923
D009981,Orthomyxoviridae (1981-1984),3924
D009982,Orthomyxoviridae (1981-1985),3925
D009984,"Fracture Fixation, Intramedullary/instrumentation (1970)",3926
D009987,Insects (1966-1974),3927
D009989,Orthopedic Equipment (1966-1971),3928
D009990,Fishes (1966-1986),3929
D009993,Osmium (1966-1978),3930
D009994,Osmosis (1966-1967),3931
D009997,Osmosis (1966-1967),3932
D009998,Ear Ossicles (1966-1986),3933
D010008,Osteochondritis (1966-1984),3934
D010009,Bone Diseases (1966-1969),3935
D010020,Bone Diseases (1966-1976),3936
D010028,Trichostrongyloidea (1966-1985),3937
D010030,Colostomy (1966-1987),3938
D010034,Otitis Media (1966-1978),3939
D010035,Otitis Media (1966-1978),3940
D010037,Labyrinth (1966-1982),3941
D010039,Neoplasms (1966-1983),3942
D010043,Quality of Health Care (1968-1978),3943
D010045,Ambulatory Care (1966-1979),3944
D010046,"Ear, Middle (1966-1978)",3945
D010048,Cysts (1966-1967),3946
D010050,Ovarian Diseases (1966-1974),3947
D010052,Castration (1966-1985),3948
D010059,Egg Proteins (1973-1974),3949
D010061,Ovulation (1966-1974),3950
D010062,Anovulation (1975-1977),3951
D010066,Ovum (1966-1974),3952
D010067,Hospital Administration (1966-1967),3953
D010072,Amino Acids (1972-1974),3954
D010073,Nitro Compounds (1973-1974),3955
D010075,Heterocyclic Compounds (1966-1970),3956
D010079,Azocines (1966-1974),3957
D010081,Ethyl Ethers (1974),3958
D010083,Oxidation-Reduction (1966-1974),3959
D010086,Oxidative Phosphorylation (1966-1971),3960
D010089,Oxidoreductases (1966-1972),3961
D010090,Oxidoreductases (1968-1974),3962
D010093,"Anti-Infective Agents, Urinary (1966-1971)",3963
D010094,Triazines (1971-1974),3964
D010095,Tremorine (1966-1971),3965
D010096,Amino Alcohols (1966-1971),3966
D010097,Chlorobenzenes (1974),3967
D010098,"Ethers, Cyclic (1974-1975)",3968
D010099,Propanolamines (1974),3969
D010104,Oxygen Isotopes (1966-1974),3970
D010106,Heart-Lung Machine (1966-1971),3971
D010107,Heart-Lung Machine (1966-1971),3972
D010108,Hemoglobins (1966-1972),3973
D010114,Indoles (1969-1974),3974
D010115,Oxyphenonium Bromide (1966-1991),3975
D010117,Pyrazoles (1973-1974),3976
D010119,Pyrimidines (1974),3977
D010125,Mollusca (1966-1971),3978
D010127,Blood Groups (1966-1975),3979
D010128,Aniline Compounds (1973-1975),3980
D010129,Aminobenzoic Acids (1966-1976),3981
D010130,Aminohippuric Acids (1966-1976),3982
D010131,Aminosalicylic Acids (1966-1976),3983
D010132,Arsenicals (1972-1975),3984
D010133,Amphetamine (1966-1974),3985
D010134,Phenylalanine (1966-1970),3986
D010135,Fluorine (1972-1974),3987
D010136,Amphetamine (1973-1974),3988
D010137,Phenols (1972-1974),3989
D010142,"Antibiotics, Antineoplastic (1972-1974)",3990
D010143,Hyphomycetes (1966-1985),3991
D010147,Pain (1966-1986),3992
D010155,"Orthodontics, Corrective (1966-1972)",3993
D010156,Muscles (1966-1978),3994
D010160,Palate (1966-1978),3995
D010168,Fatty Acids (1966-1974),3996
D010170,Thiolester Hydrolases (1973-1977),3997
D010171,Coenzyme A (1966-1977),3998
D010172,Carnitine (1966-1977),3999
D010175,International Agencies (1966-1972),4000
D010186,Pancreas (1966-1979),4001
D010188,Pancreatic Diseases (1966-1980),4002
D010191,Hormones (1966-1973),4003
D010192,Pancreatic Cyst (1966-1980),4004
D010193,Jejunum/surgery (1966-1987),4005
D010197,Androstanes (1968-1971),4006
D010204,Pantothenic Acid (1972-1974),4007
D010219,New Guinea (1966-1981),4008
D010226,Benzoates (1966-1970),4009
D010228,Phycomyces (1966-1971),4010
D010229,Blastomycosis (1966-1974),4011
D010230,Micrococcus (1966-1975),4012
D010231,Micrococcus (1966-1971),4013
D010250,Trematoda (1966-1981),4014
D010252,Orthomyxoviridae (1966-1970),4015
D010253,Orthomyxovirus Infections (1966-1976),4016
D010254,Paranasal Sinuses (1966-1976),4017
D010258,Paranoid Disorders (1966-1978),4018
D010261,Insecticides (1966-1971),4019
D010265,Blood Protein Disorders (1966-1975),4020
D010266,Blood Protein Disorders (1966-1975),4021
D010269,Herbicides (1966-1970),4022
D010270,Ovum (1966-1970),4023
D010273,Parasitic Diseases/veterinary (1966-1997),4024
D010274,Parasites (1966),4025
D010290,Family (1966),4026
D010295,Gastric Acid (1981-1983),4027
D010301,Parkinson Disease (1966),4028
D010302,Parkinson Disease (1966-1972),4029
D010305,Parotid Gland (1966-1979),4030
D010314,Blood Coagulation Tests (1966-1979),4031
D010315,Fast Neutrons (1971-1977),4032
D010317,Group Practice (1966-1967),4033
