`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D011563,Birds (1966-1967),5484
D011564,Furans (1966-1978),5485
D011566,Psychiatry (1968-1970),5486
D011569,Psychological Tests (1966-1968),5487
D011571,Auditory Perception (1967),5488
D011576,Phlebotomus (1966-1972),5489
D011578,Language (1966),5490
D011582,Psychology (1966-1968),5491
D011595,Psychomotor Disorders (1969-1977),5492
D011596,Movement Disorders (1966-1968),5493
D011597,Visual Perception (1966-1982),5494
D011601,Perception (1966-1969),5495
D011602,Psychosomatic Medicine (1966-1967),5496
D011606,Sex Behavior (1966-1967),5497
D011609,Sphingosine (1972-1974),5498
D011610,Cultural Deprivation (1968),5499
D011614,Psychotherapy (1966-1972),5500
D011616,"Psychotherapy, Group (1966-1972)",5501
D011617,Psychotherapy (1966-1976),5502
D011623,Glutamates (1972-1974),5503
D011624,Glutamates (1966-1978),5504
D011626,Muscles (1966-1979),5505
D011628,Puberty (1966-1980),5506
D011632,Social Welfare (1966-1967),5507
D011638,Social Welfare (1966-1967),5508
D011639,Attitude (1966-1967),5509
D011642,specific publication (1966-1997),5510
D011648,Sheep Diseases (1966-1967),5511
D011653,Respiratory Function Tests (1966-1970),5512
D011657,Lung Diseases (1966-1981),5513
D011661,Lung/innervation (1966-1970),5514
D011663,Surface-Active Agents (1966-1970),5515
D011665,Pulmonary Valve (1966),5516
D011668,Vascular Diseases (1966-1986),5517
D011669,Pulmonary Circulation (1966-1980),5518
D011673,Rheology (1966-1986),5519
D011679,specific insect(1966-1969),5520
D011681,specific eye disease (1969-1989),5521
D011683,Purine Nucleosides (1973-1974),5522
D011685,Nucleotides (1966-1971),5523
D011688,Purines (1966-1967),5524
D011692,Deoxyadenosine (1972-1974),5525
D011695,Purpura (1966-1974),5526
D011698,Eye Movements (1966-1983),5527
D011699,Corpus Striatum (1974),5528
D011700,Polyamines (1971),5529
D011701,Ultraviolet Therapy (1966-Feb 81),5530
D011705,Xanthomatosis (1966-1985),5531
D011706,Stomach (1966-1972),5532
D011709,Pyocin (1968-1978),5533
D011710,Phenazines (1969-1974),5534
D011713,Pyrans (1974),5535
D011716,Pyrantel (1974),5536
D011717,Tartrates (1974),5537
D011722,Pyrethrum (1966-1976),5538
D011726,Pyridines (1966-1967),5539
D011730,Pyridoxine (1966-1971),5540
D011731,Pyridoxal (1972-1978),5541
D011733,Pyridoxine (1966-1971),5542
D011734,Pyridoxamine (1973-1974),5543
D011735,Isonicotinic Acids (1969-1974),5544
D011738,Pyridines (1970-1974),5545
D011740,Thymine Nucleotides (1972-1976),5546
D011742,Nucleotides (1966-1971),5547
D011745,Pyrimidines (1974-1976),5548
D011746,Pyridines (1974),5549
D011750,Precipitation (1972-1975),5550
D011751,Pyrrolidonecarboxylic Acid (1972-1974),5551
D011752,Pyrrolidonecarboxylic Acid (1974),5552
D011754,Xanthenes (1971-1974),5553
D011761,Pyrrolidinones (1966-1971),5554
D011762,Oxidoreductases (1966-1974),5555
D011763,Heterocyclic Compounds (1966-1970),5556
D011764,Pyrroles (1969-1974),5557
D011765,Glyoxal (1973-1974),5558
D011767,Pyruvates (1973-1974),5559
D011768,Pyruvates (1966-1972),5560
D011769,Pyruvates (1973-1974),5561
D011772,Pyruvates (1974),5562
D011777,Virus Replication (1973-1974),5563
D011784,Poultry (1966-1972),5564
D011785,Quality of Health Care (1968-1979),5565
D011793,Australia (1966-1987),5566
D011797,Quinacrine (1973-1974),5567
D011800,Estrogens (1966-1971),5568
D011806,Quinolines (1966-1967),5569
D011808,Vitamin K (1973-1974),5570
D011813,Quinuclidines (1966-1979),5571
D011814,Quinolines (1966-1977),5572
D011815,"Drug Resistance, Microbial (1967-1974)",5573
D011821,Carnivora (1966-1967),5574
D011822,Prejudice (1966-1967),5575
D011829,Radiometry (1966-1971),5576
D011836,Radiotherapy Dosage (1966-1976),5577
D011839,Radiation (1966-1975),5578
D011840,Radiation (1966-1975),5579
D011843,Polyradiculitis (1966-1970),5580
D011848,Radioactivity (1966-1974),5581
D011852,Radioimmunoassay (1968-1976),5582
D011858,specific radiography heading (1966-1971),5583
D011860,Abdomen/radiography (1967-1997),5584
D011863,Immunoassay (1966-1967),5585
D011864,Radioimmunoassay (1968-1976),5586
D011869,Protein Binding (1966-1972),5587
D011872,Radiology (1966-Jul 1977),5588
D011875,specific organ/radionuclide imaging (1978-1986),5589
D011876,Radioisotopes (1966-1978),5590
D011880,Radiotherapy Dosage (1966-1986),5591
D011887,Oligosaccharides (1970-1974),5592
D011888,Salicylamides (1971-1974),5593
D011892,Anura (1966-1971),5594
D011893,Anura (1966-1971),5595
D011894,Anura (1966-1971),5596
D011895,Ranidae (1972-1980),5597
D011896,Anura (1966-1971),5598
D011897,Research Design (1973-1977),5599
D011898,Anura (1966-1971),5600
D011899,Furans (1966-1983),5601
D011903,Reticular Formation (1966-1977),5602
D011905,Oncogenes (1983-1987),5603
D011907,Fees and Charges (1968-1979),5604
D011910,"Rats, Mutant Strains (1982)",5605
D011911,Rats (1977-1981),5606
D011912,Rats (1966-1971),5607
D011913,"Rats, Inbred Strains (1972-1985)",5608
D011914,Rats (1966-1971),5609
D011915,Rats (1966-1971),5610
D011916,Rats (1966-1971),5611
D011917,Rats (1966-1971),5612
D011918,"Rats, Inbred Strains (1972-1984)",5613
D011919,Rats (1966-1971),5614
D011920,Rats (1966-1971),5615
D011921,"Rats, Inbred Strains (1972-1984)",5616
D011922,Rats (1977-1981),5617
D011923,"Rat, Mutant Strains (1982-1986)",5618
D011924,Rats (1966-1980),5619
D011929,Propane (1973-1974),5620
D011934,Indicators and Reagents (1966-1972),5621
D011938,Bacterial Proteins (1966-1983),5622
D011940,specific receptor (1968-1983),5623
D011941,"Receptors, Drug (1968-1970)",5624
D011942,"Receptors, Drug (1968-1976)",5625
D011943,"Receptors, Drug (1968-1972)",5626
D011944,"Receptors, Endogenous Substances (1973-1976)",5627
D011945,"Receptors, Endogenous Substances (1973-1976)",5628
D011946,T Lymphocytes (1973-1979),5629
D011947,Lymphocytes (1966-1979),5630
D011948,T Lymphocytes (1973-1979),5631
D011949,"Receptors, Endogenous Substances (1973-1986)",5632
D011950,"specific agonist, tissue, or organ affected (1966-1970)",5633
D011951,Lymphocytes (1966-1979),5634
D011952,"Receptors, Drug (1968-1976)",5635
D011953,"Receptors, Endogenous Substances (1973-1976)",5636
D011954,"Receptors, Drug (1968-1976)",5637
D011955,Pharmacology (1966-1967),5638
D011956,"Receptors, Drug (1968-1972)",5639
D011957,"Receptors, Drug (1966-1976)",5640
D011958,Urogastrone (1966-1981),5641
D011959,"Receptors, Estrogen (1977-1984)",5642
D011960,"Receptors, Endogenous Substances (1973-1976)",5643
D011961,Lymphocytes (1966-1979),5644
D011962,"Receptors, Endogenous Substances (1973-1986)",5645
D011963,"Receptors, Endogenous Substances (1973-1984)",5646
D011964,"Receptors, Endogenous Substances (1973-1986)",5647
D011965,"Receptors, Endogenous Substances (1973-1976)",5648
D011966,"Receptors, Endogenous Substances (1973-1986)",5649
D011967,"Receptors, Endogenous Substances (1973-1986)",5650
D011968,"Receptors, Endogenous Substances (1973-1976)",5651
D011969,"Receptors, Drug (1970-1976)",5652
D011970,"Receptors, Drug (1970-1976)",5653
D011971,T Lymphocytes (1973-1979),5654
D011972,"Receptors, Endogenous Substances (1973-1976)",5655
D011973,"Receptors, Endogenous Substances (1973-1984)",5656
D011974,"Receptors, Endogenous Substances (1973-1986)",5657
D011975,T Lymphocytes (1973-1979),5658
D011976,"Receptors, Drug (1968-1976)",5659
D011978,"Receptors, Drug (1968-1976)",5660
D011979,"Receptors, Endogenous Substances (1973-1986)",5661
D011980,"Receptors, Endogenous Substances (1973-1976)",5662
D011981,"Receptors, Endogenous Substances (1973-1986)",5663
D011982,"Receptors, Drug (1968-1976)",5664
D011983,"Receptors, Endogenous Substances (1973-1986)",5665
D011985,Serotonin (1966-1976),5666
D011986,Somatotropin (1966-1986),5667
D011987,Steroids (1966-1976),5668
D011988,Triiodothyronine (1966-1986),5669
D011989,Thyrotropin (1966-1986),5670
D011990,Transferrin (1966-1986),5671
D011991,Binding Sites (1968-1978),5672
D011992,Endocytosis (1973-1982),5673
D011994,Proteins or specific protein (1966-1985),5674
D011995,Genetics (1966-1967),5675
D011996,Nursing Records (1967),5676
D011997,Intensive Care Units (1966-1974),5677
D011999,Neural Transmission (1968-1971),5678
D012000,Auditory Threshold (1968-1978),5679
D012001,Perception (1966-1967),5680
D012010,"Anemia, Aplastic (1966-1984)",5681
D012017,Interprofessional Relations (1966-1967),5682
D012020,Reflex (1966-1969),5683
D012022,Sound (1966-1971),5684
D012023,Reflex (1966-1967),5685
D012024,Reflex (1966-1975),5686
D012025,Reflex (1966-1969),5687
D012027,Vestibular Apparatus (1966-1986),5688
D012032,Neural Conduction (1966-1971),5689
D012033,Reaction Time (1966-1971),5690
D012040,Health Planning (1968-1974),5691
D012041,United States Public Health Service (1966),5692
D012042,specific heading/epidemiology (1966-1968),5693
D012044,Statistics (1966-1972),5694
D012045,DNA or specific (1977-1987),5695
D012047,Rehabilitation (1966-1967),5696
D012048,Hearing Disorders/rehabilitation (1966-1997),5697
D012049,Speech Disorders/rehabilitation (1966-1997),5698
D012051,"Financing, Organized (1968-1978)",5699
D012053,Artiodactyla (1966-1967),5700
D012056,Reinforcement (Psychology) (1966-1968),5701
D012059,Attitude (1966-1974),5702
D012062,"Dose-Response Relationship, Radiation (1973-1976)",5703
D012064,Relaxation (1966-1975),5704
D012079,Regional Blood Flow (1966-1981),5705
D012084,Renin (1966-1981),5706
D012088,Virus Diseases (1966-1967),5707
D012090,Sprains and Strains (1966-1987),5708
D012091,DNA (1968-1980),5709
D012093,DNA/biosynthesis (1966-1967),5710
D012095,Repression (1966-1970),5711
D012097,"Transcription, Genetic (1973-1978)",5712
D012101,Urinary Tract/physiology (1969-1997),5713
D012103,Venoms (1969-1974),5714
D012108,Research (1966-1967),5715
D012111,Transients and Migrants (1966-1967),5716
D012117,Plastics (1966-1974),5717
D012120,Respiratory Insufficiency (1966-1976),5718
D012123,Respiration (1966-1970),5719
D012124,Respiratory Tract Diseases (1966-1970),5720
D012125,Reticular Formation (1966-1967),5721
D012126,Respiration (1966-1968),5722
D012132,Respiration (1966-1986),5723
D012133,Respiratory Insufficiency (1966-1967),5724
D012139,Respiratory Therapy (1966-Jul 1977),5725
D012143,Respiratory System/physiology (1966-1997),5726
D012144,Home Nursing (1966-1984),5727
D012148,Paresthesia (1966-1972),5728
D012149,Stress (1966-1976),5729
D012150,Polymorphism (Genetics) (1980-1986),5730
D012153,Memory (1966-1974),5731
D012159,Stomach (1966-1967),5732
D012161,Retinal Vessels (1966-1972),5733
D012162,Retina (1966-1967),5734
D012164,Retina (1966-1971),5735
D012165,Retina (1966-1982),5736
D012167,Retinal Detachment (1966-1983),5737
D012169,Retinal Vessels (1966-1972),5738
D012170,Retinal Vein (1973-1986),5739
D012176,Vitamin A/analogs & derivatives (1975-1983),5740
D012177,Vitamin A (1972-1974),5741
D012181,Acoustic Nerve (1966-1997),5742
D012191,Viral Proteins (1966-1985),5743
D012192,Virus Diseases (1966-1980),5744
D012194,DNA Nucleotidyltransferases (1968-1971),5745
D012202,Brain Diseases (1966-1972),5746
D012203,RH-HR Blood-Group System (1966-1984),5747
D012206,Myoglobinuria (1966-1983),5748
D012209,RNA Viruses (1966-1977),5749
D012219,Rheumatism (1966-1979),5750
D012221,Rhinitis (1966-1979),5751
D012223,Rhinitis (1966-1979),5752
D012230,Bacteria (1966-1974),5753
D012234,"Transcription, Genetic (1973-1976)",5754
D012235,Xanthenes (1969-1974),5755
D012240,Rhodospirillaceae (1976-1986),5756
D012242,Rhodopseudomonas (1966-1971),5757
D012244,Bacteria (1966-1974),5758
D012245,Rhodospirillaceae (1975),5759
D012247,Rhodospirillum (1966-1971),5760
D012249,Brain Stem (1966-1986),5761
D012252,Contraception (1966-1974),5762
D012254,Triazoles (1966-1974),5763
D012255,Sugar Alcohols (1972-1977),5764
D012258,Transferases (1973-1974),5765
D012259,Ribonucleases (1979-1982),5766
D012261,specific RNA(1966-1975),5767
D012263,specific nucleoside (1966-1970),5768
D012265,specific nucleotide (1966-1970),5769
D012267,Ribose (1968-1974),5770
D012268,Pyrophosphoric Acids (1974),5771
D012269,Ribosomes (1966-1974),5772
D012271,Antibiotics (1972-1974),5773
D012273,Pentosephosphates (1973-1974),5774
D012274,Pentosephosphates (1973-1974),5775
D012282,Rickettsial Infections (1977-1986),5776
D012287,Bacteria (1966-1974),5777
D012288,Rickettsial Diseases (1966-1976),5778
D012293,Rifamycins (1966-1972),5779
D012297,Patient Advocacy (1976-1986),5780
D012298,Death (1966-1969),5781
D012299,Ethylamines (1966-1975),5782
D012303,Chromosome Abnormalities (1966-1984),5783
D012304,Tear Gases (1968-1974),5784
D012305,Social Problems (1968),5785
D012307,Risk (1975-1987),5786
D012308,Malpractice (1966-1979),5787
D012309,Gambling (1969-1974),5788
D012312,Propanolamines (1974),5789
D012314,Ribonucleotides (1971-1975),5790
D012315,Ribonucleotides (1971-1975),5791
D012316,Nucleotidyltransferases (1966-1967),5792
D012317,Coliphages (1966-1979),5793
D012318,RNA Polymerases (1973-1976),5794
D012319,RNA Polymerases (1973-1976),5795
D012320,RNA Polymerases (1973-1976),5796
D012321,RNA Nucleotidyltransferases (1968-1972),5797
D012322,Nucleic Acids (1966-1974),5798
D012323,"Transcription, Genetic (1973-1982)",5799
D012324,RNA Nucleotidyltransferases (1969-1974),5800
D012326,"Transcription, Genetic (1976-1981)",5801
D012327,Virus Diseases (1975-1997),5802
D012330,RNA (1966-1979),5803
D012331,RNA (1966-1979),5804
D012332,RNA (1966-1978),5805
D012335,Ribosomes (1966-1970),5806
D012336,"RNA, Ribosomal (1971-1987)",5807
D012337,"RNA, Ribosomal (1971-1987)",5808
D012338,"RNA, Ribosomal (1971-1987)",5809
D012339,"RNA, Ribosomal (1971-1987)",5810
D012340,"RNA, Ribosomal (1971-1987)",5811
D012341,"RNA, Ribosomal (1971-1987)",5812
D012342,"RNA, Messenger (1966-1985)",5813
D012344,"RNA, Transfer (1966-1987)",5814
D012345,"RNA, Transfer (1972-1987)",5815
D012346,"RNA, Transfer (1966-1977)",5816
D012347,"RNA, Transfer (1966-1987)",5817
D012348,"RNA, Transfer (1966-1987)",5818
D012349,"RNA, Transfer (1966-1987)",5819
D012350,"RNA, Transfer (1966-1987)",5820
D012351,"RNA, Transfer (1966-1987)",5821
D012352,"RNA, Transfer (1966-1987)",5822
D012353,"RNA, Transfer (1966-1987)",5823
D012354,"RNA, Transfer (1966-1987)",5824
D012355,"RNA, Transfer (1966-1987)",5825
D012356,"RNA, Transfer (1966-1987)",5826
D012357,"RNA, Transfer (1966-1987)",5827
D012358,"RNA, Transfer (1966-1987)",5828
D012360,"RNA, Transfer (1966-1987)",5829
D012361,"RNA, Transfer (1966-1987)",5830
D012362,"RNA, Transfer (1966-1987)",5831
D012363,"RNA, Transfer (1966-1987)",5832
D012364,"RNA, Transfer (1966-1987)",5833
D012365,"RNA, Transfer (1966-1987)",5834
D012366,"RNA, Transfer (1966-1987)",5835
D012368,Imidazoles (1972-1974),5836
D012369,Quinolizines (1970),5837
D012370,Guanidines (1971-1974),5838
D012371,Bionics (1966-1986),5839
D012374,Rods and Cones (1966-1980),5840
D012380,"Psychology, Social (1966-1968)",5841
D012385,Nitroimidazoles (1974),5842
D012387,Dental Materials (1966-1969),5843
D012388,Root Canal Therapy (1966-1983),5844
D012397,Immune Adherence Reaction (1971-1977),5845
D012399,Aerospace Medicine (1966-1967),5846
D012400,Rotaviruses (1981-1982),5847
D012401,Reoviridae (1966-1977),5848
D012403,Invertebrates (1966-1974),5849
D012405,Cochlea (1966-1978),5850
D012406,Nitrophenols (1972-1974),5851
D012407,"RNA, Ribosomal (1977-1987)",5852
D012410,Syndrome (1972-1986),5853
D012411,Viral Vaccines (1966-1968),5854
D012414,Rubidium (1966-1987),5855
D012415,Mental Retardation (1966-1971),5856
D012418,Artiodactyla (1966-1986),5857
D012419,Child Behavior Disorders (1966-1968),5858
D012420,Sports (1966-1975),5859
D012427,"Antibiotics, Antifungal (1969-1974)",5860
D012429,Ruthenium (1966-1987),5861
D012430,Ruthenium (1972-1974),5862
D012433,Alkaloids (1970-1974),5863
D012435,Homocysteine (1972-1974),5864
D012436,Methionine (1966-1970),5865
D012437,S-Adenosylmethionine (1972-1974),5866
D012439,Sweetening Agents (1966-1969),5867
D012441,Saccharomyces (1966-1971),5868
D012443,Oxidoreductases (1970-1974),5869
D012444,Utricle (1975-1982),5870
D012451,Dioxoles (1969-1974),5871
D012452,Callithricidae (1975-1980),5872
D012454,Urodela (1966-1971),5873
D012456,Income (1968-1977),5874
D012458,Salicylamides (1966-1976),5875
D012462,Sodium Chloride (1966-1974),5876
D012464,Saliva (1966-1983),5877
D012470,Salivary Glands (1966-1978),5878
D012471,Salivary Glands (1966-1976),5879
D012474,Salmonidae (1968-1971),5880
D012476,Salmonella (1966-1977),5881
D012477,Salmonella (1966-1971),5882
D012479,Salmonella paratyphi A (1966-1974),5883
D012484,Salmonella paratyphi A (1966-1974),5884
D012487,Fishes (1966-1967),5885
D012489,Fallopian Tubes/surgery (1966-1987),5886
D012490,Quinolines (1966-1968),5887
D012497,Sphingolipidosis (1974-1978),5888
D012502,Triterpenes (1974-1978),5889
D012504,Sarcosine (1974),5890
D012508,Muscles (1966),5891
D012515,Sarcoma (1966-1967),5892
D012518,Myofibrils (1966-1983),5893
D012519,Endoplasmic Reticulum (1966-1971),5894
D012521,Glycine (1966-1967),5895
D012524,Organophosphorus Compounds (1971),5896
D012526,Viruses (1966),5897
D012531,Hydrazines (1972-1974),5898
D012533,Cochlea (1966-1978),5899
D012534,Dental Prophylaxis (1966-1971),5900
D012539,Schizophrenia (1966-1975),5901
D012542,specific radiation (1966-1970),5902
D012545,Amines (1966-1970),5903
D012548,Schistosoma (1966-1971),5904
D012549,Schistosoma (1966-1978),5905
D012550,Schistosoma (1966-1971),5906
D012551,Trematoda (1966-1981),5907
D012553,Schistosomiasis (1966-1985),5908
D012554,Schistosomiasis (1966-1985),5909
D012555,Schistosomiasis (1966-1985),5910
D012556,Schistosomiasis/drug therapy (1966-1972),5911
D012557,Personality Disorders (1968-1971),5912
D012560,Schizophrenia (1966-1974),5913
D012562,Schizophrenia (1966-1971),5914
D012563,Schizophrenia (1966-1972),5915
D012566,Mucopolysaccharides (1973-1975),5916
D012569,Schizophrenia (1966-1971),5917
D012571,School Health Services (1966-1971),5918
D012573,School Health Services (1966),5919
D012576,Universities (1966-1967),5920
D012580,"Education, Pharmacy (1966-1967)",5921
D012587,Pulmonary Veins/abnormalities (1966-1984),5922
D012588,Radiometry (1966-1972),5923
D012589,Rodentia (1966-1967),5924
D012591,Sclera (1966-1974),5925
D012594,"Scleroderma, Systemic (1966-1970)",5926
D012599,Sclera/surgery (1971-1987),5927
D012602,Tropanes (1966-1974),5928
D012603,Coumarins (1969-1974),5929
D012604,Venoms (1966-1977),5930
D012616,Echinodermata (1966-1977),5931
D012617,Echinodermata (1966-1971),5932
D012618,Histiocytes (1966-1983),5933
